DATE,TOTRA
1959-09-09,51956.848
1959-09-16,54562.248
1959-09-23,53714.621
1959-09-30,52738.756
1959-10-07,52586.271
1959-10-14,53546.027
1959-10-21,53695.558
1959-10-28,53061.46
1959-11-04,53282.048
1959-11-11,53262.782
1959-11-18,54396.386
1959-11-25,53237.125
1959-12-02,53696.457
1959-12-09,53043.692
1959-12-16,54874.462
1959-12-22,54472.891
1959-12-30,53983.302
1960-01-06,54530.303
1960-01-13,53402.932
1960-01-20,53351.575
1960-01-27,52198.825
1960-02-03,52295.78
1960-02-10,51747.804
1960-02-17,53194.578
1960-02-24,51670.103
1960-03-02,51998.961
1960-03-09,51158.948
1960-03-16,52879.341
1960-03-23,51637.477
1960-03-30,51701.548
1960-04-06,51461.854
1960-04-13,52146.982
1960-04-20,52656.621
1960-04-27,52167.614
1960-05-04,52292.753
1960-05-11,52334.814
1960-05-18,52465.391
1960-05-25,51488.855
1960-06-01,51558.832
1960-06-08,51837.3
1960-06-15,53361.274
1960-06-22,53411.006
1960-06-29,52108.993
1960-07-06,52384.877
1960-07-13,52986.604
1960-07-20,53760.7
1960-07-27,52336.534
1960-08-03,52603.683
1960-08-10,52275.184
1960-08-17,53568.603
1960-08-24,51923.534
1960-08-31,52008.922
1960-09-07,51347.362
1960-09-14,52975.659
1960-09-21,53355.64
1960-09-28,52724.119
1960-10-05,52267.704
1960-10-12,52688.477
1960-10-19,53024.714
1960-10-26,53041.126
1960-11-02,53285.186
1960-11-09,52503.965
1960-11-16,54230.461
1960-11-23,52571.176
1960-11-30,51961.761
1960-12-07,51661.463
1960-12-14,52297.677
1960-12-21,53729.361
1960-12-28,52443.121
1961-01-04,52677.169
1961-01-11,51515.163
1961-01-18,52232.31
1961-01-25,50936.403
1961-02-01,49125.0
1961-02-08,49616.0
1961-02-15,50506.0
1961-02-22,49329.0
1961-03-01,49190.0
1961-03-08,48977.0
1961-03-15,49869.0
1961-03-22,49462.0
1961-03-29,48611.0
1961-04-05,49323.0
1961-04-12,49271.0
1961-04-19,49451.0
1961-04-26,48780.0
1961-05-03,49312.0
1961-05-10,49410.0
1961-05-17,50377.0
1961-05-24,49053.0
1961-05-31,48482.0
1961-06-07,49162.0
1961-06-14,49971.0
1961-06-21,50573.0
1961-06-28,49315.0
1961-07-05,49592.0
1961-07-12,50178.0
1961-07-19,50001.0
1961-07-26,49403.0
1961-08-02,50232.0
1961-08-09,50294.0
1961-08-16,50956.0
1961-08-23,49524.0
1961-08-30,49295.0
1961-09-06,49904.0
1961-09-13,50787.0
1961-09-20,51832.0
1961-09-27,49900.0
1961-10-04,50575.0
1961-10-11,50858.0
1961-10-18,51484.0
1961-10-25,50770.0
1961-11-01,51388.0
1961-11-08,51322.0
1961-11-15,52563.0
1961-11-22,51843.0
1961-11-29,51010.0
1961-12-06,51440.0
1961-12-13,52006.0
1961-12-20,53606.0
1961-12-27,52810.0
1962-01-03,52893.0
1962-01-10,51356.0
1962-01-17,51928.0
1962-01-24,50628.0
1962-01-31,50564.0
1962-02-07,50708.0
1962-02-14,51362.0
1962-02-21,50640.0
1962-02-28,50897.0
1962-03-07,50891.0
1962-03-14,51129.0
1962-03-21,52132.0
1962-03-28,50544.0
1962-04-04,51264.0
1962-04-11,51376.0
1962-04-18,51982.0
1962-04-25,51569.0
1962-05-02,51997.0
1962-05-09,51542.0
1962-05-16,52714.0
1962-05-23,51161.0
1962-05-30,50955.0
1962-06-06,51747.0
1962-06-13,52217.0
1962-06-20,53731.0
1962-06-27,52225.0
1962-07-04,52882.0
1962-07-11,51949.0
1962-07-18,52818.0
1962-07-25,51495.0
1962-08-01,52139.0
1962-08-08,52453.0
1962-08-15,53393.0
1962-08-22,52443.0
1962-08-29,51617.0
1962-09-05,52031.0
1962-09-12,52699.0
1962-09-19,53660.0
1962-09-26,52300.0
1962-10-03,53022.0
1962-10-10,52477.0
1962-10-17,53683.0
1962-10-24,52184.0
1962-10-31,52280.0
1962-11-07,52487.0
1962-11-14,52757.0
1962-11-21,53058.0
1962-11-28,52358.0
1962-12-05,52429.0
1962-12-12,53039.0
1962-12-19,54814.0
1962-12-26,52995.0
1963-01-02,54041.0
1963-01-09,52915.0
1963-01-16,53333.0
1963-01-23,52787.0
1963-01-30,52018.0
1963-02-06,52761.0
1963-02-13,52898.0
1963-02-20,53134.0
1963-02-27,52492.0
1963-03-06,52366.0
1963-03-13,52658.0
1963-03-20,53762.0
1963-03-27,52300.0
1963-04-03,52781.0
1963-04-10,52755.0
1963-04-17,53598.0
1963-04-24,53475.0
1963-05-01,53983.0
1963-05-08,53323.0
1963-05-15,54602.0
1963-05-22,53338.0
1963-05-29,52488.0
1963-06-05,53099.0
1963-06-12,53719.0
1963-06-19,55603.0
1963-06-26,53968.0
1963-07-03,55196.0
1963-07-10,54054.0
1963-07-17,54714.0
1963-07-24,53277.0
1963-07-31,53988.0
1963-08-07,54630.0
1963-08-14,54687.0
1963-08-21,54279.0
1963-08-28,53432.0
1963-09-04,53976.0
1963-09-11,54391.0
1963-09-18,55861.0
1963-09-25,54379.0
1963-10-02,55096.0
1963-10-09,54506.0
1963-10-16,55596.0
1963-10-23,54299.0
1963-10-30,54493.0
1963-11-06,55274.0
1963-11-13,55004.0
1963-11-20,56141.0
1963-11-27,54941.0
1963-12-04,56086.0
1963-12-11,55709.0
1963-12-18,57723.0
1963-12-25,56783.0
1963-12-31,56176.0
1964-01-08,56182.0
1964-01-15,56532.0
1964-01-22,55423.0
1964-01-29,54661.0
1964-02-05,55518.0
1964-02-12,55477.0
1964-02-19,55196.0
1964-02-26,54951.0
1964-03-04,55156.0
1964-03-11,55184.0
1964-03-18,57770.0
1964-03-25,55237.0
1964-04-01,55974.0
1964-04-08,55572.0
1964-04-15,57132.0
1964-04-22,55319.0
1964-04-29,55420.0
1964-05-06,56290.0
1964-05-13,56467.0
1964-05-20,56307.0
1964-05-27,55308.0
1964-06-03,56235.0
1964-06-10,56082.0
1964-06-17,57929.0
1964-06-24,56739.0
1964-07-01,57433.0
1964-07-08,57298.0
1964-07-15,58083.0
1964-07-22,56077.0
1964-07-29,56288.0
1964-08-05,57344.0
1964-08-12,57230.0
1964-08-19,56949.0
1964-08-26,56427.0
1964-09-02,56784.0
1964-09-09,56987.0
1964-09-16,59154.0
1964-09-23,58288.0
1964-09-30,57413.0
1964-10-07,57948.0
1964-10-14,58333.0
1964-10-21,58675.0
1964-10-28,57792.0
1964-11-04,58383.0
1964-11-11,58490.0
1964-11-18,59528.0
1964-11-25,58488.0
1964-12-02,59709.0
1964-12-09,58925.0
1964-12-16,61355.0
1964-12-23,61161.0
1964-12-30,60137.0
1965-01-06,60531.0
1965-01-13,59501.0
1965-01-20,59250.0
1965-01-27,58897.0
1965-02-03,59795.0
1965-02-10,58649.0
1965-02-17,59802.0
1965-02-24,58053.0
1965-03-03,59121.0
1965-03-10,58458.0
1965-03-17,60742.0
1965-03-24,58573.0
1965-03-31,58511.0
1965-04-07,59005.0
1965-04-14,60053.0
1965-04-21,60096.0
1965-04-28,59265.0
1965-05-05,60104.0
1965-05-12,59728.0
1965-05-19,59470.0
1965-05-26,58812.0
1965-06-02,59410.0
1965-06-09,59377.0
1965-06-16,62031.0
1965-06-23,60461.0
1965-06-30,60508.0
1965-07-07,60653.0
1965-07-14,61162.0
1965-07-21,60425.0
1965-07-28,60099.0
1965-08-04,61089.0
1965-08-11,60567.0
1965-08-18,60585.0
1965-08-25,60053.0
1965-09-01,59933.0
1965-09-08,60138.0
1965-09-15,62012.0
1965-09-22,62224.0
1965-09-29,60733.0
1965-10-06,61426.0
1965-10-13,62633.0
1965-10-20,61901.0
1965-10-27,61015.0
1965-11-03,62597.0
1965-11-10,61911.0
1965-11-17,63200.0
1965-11-24,62216.0
1965-12-01,62485.0
1965-12-08,62094.0
1965-12-15,63613.0
1965-12-22,64306.0
1965-12-29,63385.0
1966-01-05,63829.0
1966-01-12,62677.0
1966-01-19,62127.0
1966-01-26,62015.0
1966-02-02,62564.0
1966-02-09,62200.0
1966-02-16,62717.0
1966-02-23,61073.0
1966-03-02,62011.0
1966-03-09,61118.0
1966-03-16,62830.0
1966-03-23,62643.0
1966-03-30,61672.0
1966-04-06,62723.0
1966-04-13,62913.0
1966-04-20,64059.0
1966-04-27,62909.0
1966-05-04,63906.0
1966-05-11,62542.0
1966-05-18,63381.0
1966-05-25,62070.0
1966-06-01,62334.0
1966-06-08,63172.0
1966-06-15,64542.0
1966-06-22,64963.0
1966-06-29,63706.0
1966-07-06,64630.0
1966-07-13,65587.0
1966-07-20,65112.0
1966-07-27,64533.0
1966-08-03,65488.0
1966-08-10,64476.0
1966-08-17,64605.0
1966-08-24,63195.0
1966-08-31,63677.0
1966-09-07,64408.0
1966-09-14,65223.0
1966-09-21,66396.0
1966-09-28,64298.0
1966-10-05,65844.0
1966-10-12,64999.0
1966-10-19,65775.0
1966-10-26,64782.0
1966-11-02,66351.0
1966-11-09,65352.0
1966-11-16,67316.0
1966-11-23,64902.0
1966-11-30,65928.0
1966-12-07,65423.0
1966-12-14,66269.0
1966-12-21,68310.0
1966-12-28,67561.0
1967-01-04,66913.0
1967-01-11,66292.0
1967-01-18,66754.0
1967-01-25,65841.0
1967-02-01,65194.0
1967-02-08,66812.0
1967-02-15,67223.0
1967-02-22,66279.0
1967-03-01,65345.0
1967-03-08,66033.0
1967-03-15,66422.0
1967-03-22,66808.0
1967-03-29,65087.0
1967-04-05,66876.0
1967-04-12,67132.0
1967-04-19,67866.0
1967-04-26,67384.0
1967-05-03,67889.0
1967-05-10,66764.0
1967-05-17,67343.0
1967-05-24,65863.0
1967-05-31,66498.0
1967-06-07,66544.0
1967-06-14,67211.0
1967-06-21,68767.0
1967-06-28,67423.0
1967-07-05,68335.0
1967-07-12,68694.0
1967-07-19,68307.0
1967-07-26,68312.0
1967-08-02,68902.0
1967-08-09,68244.0
1967-08-16,69320.0
1967-08-23,67570.0
1967-08-30,67157.0
1967-09-06,68204.0
1967-09-13,68209.0
1967-09-20,69220.0
1967-09-27,68494.0
1967-10-04,69548.0
1967-10-11,69855.0
1967-10-18,70815.0
1967-10-25,68862.0
1967-11-01,69856.0
1967-11-08,69535.0
1967-11-15,70887.0
1967-11-22,70733.0
1967-11-29,70454.0
1967-12-06,70606.0
1967-12-13,71259.0
1967-12-20,72318.0
1967-12-27,72397.0
1968-01-03,73451.0
1968-01-10,70535.0
1968-01-17,72992.0
1968-01-24,70982.0
1968-01-31,71284.0
1968-02-07,70943.0
1968-02-14,70706.0
1968-02-21,70768.0
1968-02-28,70471.0
1968-03-06,71503.0
1968-03-13,70942.0
1968-03-20,70984.0
1968-03-27,70971.0
1968-04-03,71590.0
1968-04-10,70463.0
1968-04-17,73043.0
1968-04-24,70991.0
1968-05-01,72962.0
1968-05-08,71145.0
1968-05-15,73382.0
1968-05-22,71257.0
1968-05-29,71096.0
1968-06-05,71949.0
1968-06-12,72988.0
1968-06-19,74827.0
1968-06-26,72808.0
1968-07-03,74011.0
1968-07-10,73145.0
1968-07-17,75279.0
1968-07-24,73049.0
1968-07-31,73414.0
1968-08-07,73606.0
1968-08-14,73980.0
1968-08-21,73568.0
1968-08-28,72592.0
1968-09-04,72826.0
1968-09-11,71508.0
1968-09-18,72687.0
1968-09-25,74571.0
1968-10-02,74668.0
1968-10-09,73304.0
1968-10-16,75750.0
1968-10-23,75553.0
1968-10-30,74491.0
1968-11-06,75331.0
1968-11-13,74944.0
1968-11-20,74852.0
1968-11-27,76166.0
1968-12-04,75213.0
1968-12-11,74095.0
1968-12-18,76240.0
1968-12-25,75737.0
1968-12-31,75926.0
1969-01-08,75713.0
1969-01-15,76688.0
1969-01-22,76192.0
1969-01-29,75127.0
1969-02-05,75203.0
1969-02-12,75732.0
1969-02-19,75066.0
1969-02-26,74021.0
1969-03-05,75191.0
1969-03-12,74400.0
1969-03-19,75378.0
1969-03-26,74638.0
1969-04-02,74793.0
1969-04-09,74907.0
1969-04-16,76507.0
1969-04-23,76417.0
1969-04-30,78923.0
1969-05-07,75591.0
1969-05-14,75928.0
1969-05-21,76693.0
1969-05-28,76163.0
1969-06-04,77015.0
1969-06-11,76126.0
1969-06-18,77116.0
1969-06-25,76958.0
1969-07-02,77729.0
1969-07-09,77104.0
1969-07-16,80486.0
1969-07-23,76064.0
1969-07-30,75555.0
1969-08-06,78004.0
1969-08-13,76528.0
1969-08-20,77870.0
1969-08-27,77768.0
1969-09-03,77323.0
1969-09-10,75461.0
1969-09-17,77695.0
1969-09-24,78414.0
1969-10-01,77919.0
1969-10-08,77546.0
1969-10-15,80408.0
1969-10-22,77543.0
1969-10-29,78083.0
1969-11-05,80033.0
1969-11-12,79342.0
1969-11-19,80574.0
1969-11-26,79390.0
1969-12-03,80932.0
1969-12-10,79475.0
1969-12-17,82330.0
1969-12-24,82021.0
1969-12-31,80753.0
1970-01-07,81091.0
1970-01-14,81032.0
1970-01-21,82333.0
1970-01-28,79650.0
1970-02-04,80837.0
1970-02-11,79555.0
1970-02-18,80524.0
1970-02-25,78670.0
1970-03-04,79075.0
1970-03-11,77934.0
1970-03-18,81112.0
1970-03-25,79222.0
1970-04-01,80968.0
1970-04-08,79872.0
1970-04-15,83248.0
1970-04-22,82745.0
1970-04-29,81245.0
1970-05-06,82601.0
1970-05-13,82125.0
1970-05-20,81243.0
1970-05-27,80104.0
1970-06-03,81586.0
1970-06-10,80383.0
1970-06-17,83524.0
1970-06-24,81124.0
1970-07-01,82157.0
1970-07-08,82164.0
1970-07-15,85062.0
1970-07-22,82435.0
1970-07-29,81209.0
1970-08-05,83043.0
1970-08-12,82359.0
1970-08-19,83618.0
1970-08-26,82525.0
1970-09-02,83573.0
1970-09-09,82524.0
1970-09-16,84006.0
1970-09-23,84192.0
1970-09-30,83195.0
1970-10-07,82654.0
1970-10-14,84837.0
1970-10-21,84802.0
1970-10-28,82858.0
1970-11-04,84411.0
1970-11-11,82434.0
1970-11-18,85566.0
1970-11-25,84769.0
1970-12-02,86321.0
1970-12-09,82542.0
1970-12-16,88380.0
1970-12-23,86764.0
1970-12-30,84529.0
1971-01-06,87701.0
1971-01-13,86037.0
1971-01-20,87879.0
1971-01-27,85803.0
1971-02-03,84830.0
1971-02-10,83136.0
1971-02-17,89957.0
1971-02-24,84276.0
1971-03-03,86038.0
1971-03-10,85802.0
1971-03-17,87015.0
1971-03-24,84860.0
1971-03-31,86895.0
1971-04-07,85884.0
1971-04-14,86877.0
1971-04-21,88527.0
1971-04-28,88344.0
1971-05-05,89479.0
1971-05-12,86805.0
1971-05-19,89011.0
1971-05-26,87862.0
1971-06-02,87669.0
1971-06-09,86892.0
1971-06-16,88180.0
1971-06-23,88179.0
1971-06-30,88577.0
1971-07-07,88465.0
1971-07-14,91656.0
1971-07-21,91349.0
1971-07-28,88740.0
1971-08-04,90284.0
1971-08-11,88937.0
1971-08-18,89793.0
1971-08-25,89458.0
1971-09-01,89981.0
1971-09-08,90109.0
1971-09-15,90088.0
1971-09-22,90510.0
1971-09-29,90122.0
1971-10-06,91024.0
1971-10-13,92549.0
1971-10-20,91038.0
1971-10-27,92996.0
1971-11-03,91867.0
1971-11-10,89896.0
1971-11-17,93464.0
1971-11-24,95307.0
1971-12-01,91107.0
1971-12-08,92344.0
1971-12-15,92910.0
1971-12-22,94381.0
1971-12-29,97204.0
1972-01-05,94465.0
1972-01-12,94116.0
1972-01-19,95188.0
1972-01-26,98191.0
1972-02-02,92948.0
1972-02-09,92305.0
1972-02-16,94717.0
1972-02-23,91360.0
1972-03-01,91169.0
1972-03-08,91200.0
1972-03-15,92441.0
1972-03-22,92431.0
1972-03-29,93117.0
1972-04-05,94051.0
1972-04-12,93135.0
1972-04-19,95185.0
1972-04-26,97265.0
1972-05-03,95271.0
1972-05-10,94171.0
1972-05-17,96450.0
1972-05-24,94368.0
1972-05-31,97034.0
1972-06-07,95167.0
1972-06-14,96289.0
1972-06-21,96180.0
1972-06-28,96286.0
1972-07-05,96729.0
1972-07-12,94164.0
1972-07-19,97659.0
1972-07-26,96504.0
1972-08-02,97847.0
1972-08-09,97033.0
1972-08-16,98343.0
1972-08-23,94979.0
1972-08-30,95939.0
1972-09-06,92841.0
1972-09-13,93099.0
1972-09-20,97303.0
1972-09-27,94991.0
1972-10-04,98168.0
1972-10-11,96462.0
1972-10-18,97520.0
1972-10-25,101004.0
1972-11-01,97240.0
1972-11-08,98452.0
1972-11-15,92252.0
1972-11-22,92837.0
1972-11-29,91524.0
1972-12-06,92557.0
1972-12-13,96367.0
1972-12-20,95723.0
1972-12-27,93524.0
1973-01-03,98414.0
1973-01-10,95452.0
1973-01-17,97389.0
1973-01-24,96901.0
1973-01-31,95510.0
1973-02-07,93111.0
1973-02-14,96966.0
1973-02-21,93600.0
1973-02-28,95758.0
1973-03-07,94538.0
1973-03-14,97547.0
1973-03-21,97325.0
1973-03-28,96933.0
1973-04-04,96330.0
1973-04-11,96235.0
1973-04-18,102491.0
1973-04-25,97618.0
1973-05-02,99067.0
1973-05-09,100340.0
1973-05-16,102195.0
1973-05-23,99644.0
1973-05-30,97822.0
1973-06-06,97852.0
1973-06-13,95148.0
1973-06-20,99898.0
1973-06-27,98566.0
1973-07-04,103186.0
1973-07-11,98773.0
1973-07-18,101475.0
1973-07-25,100208.0
1973-08-01,101960.0
1973-08-08,97174.0
1973-08-15,99696.0
1973-08-22,100261.0
1973-08-29,99234.0
1973-09-05,97551.0
1973-09-12,97967.0
1973-09-19,100060.0
1973-09-26,102752.0
1973-10-03,101603.0
1973-10-10,98003.0
1973-10-17,102827.0
1973-10-24,104258.0
1973-10-31,104382.0
1973-11-07,100339.0
1973-11-14,105896.0
1973-11-21,104748.0
1973-11-28,103573.0
1973-12-05,102873.0
1973-12-12,101314.0
1973-12-19,107687.0
1973-12-26,103659.0
1974-01-02,109309.0
1974-01-09,105576.0
1974-01-16,106772.0
1974-01-23,106773.0
1974-01-30,104788.0
1974-02-06,102447.0
1974-02-13,106468.0
1974-02-20,107053.0
1974-02-27,102755.0
1974-03-06,102519.0
1974-03-13,104676.0
1974-03-20,104811.0
1974-03-27,102941.0
1974-04-03,102996.0
1974-04-10,103080.0
1974-04-17,105548.0
1974-04-24,105358.0
1974-05-01,106915.0
1974-05-08,106549.0
1974-05-15,109916.0
1974-05-22,105643.0
1974-05-29,111399.0
1974-06-05,103936.0
1974-06-12,107560.0
1974-06-19,107080.0
1974-06-26,108548.0
1974-07-03,109938.0
1974-07-10,109230.0
1974-07-17,112735.0
1974-07-24,112668.0
1974-07-31,107269.0
1974-08-07,106902.0
1974-08-14,108619.0
1974-08-21,110383.0
1974-08-28,106341.0
1974-09-04,112812.0
1974-09-11,107414.0
1974-09-18,108375.0
1974-09-25,112223.0
1974-10-02,111219.0
1974-10-09,104117.0
1974-10-16,112588.0
1974-10-23,109936.0
1974-10-30,109434.0
1974-11-06,109993.0
1974-11-13,106807.0
1974-11-20,110664.0
1974-11-27,111379.0
1974-12-04,106673.0
1974-12-11,111319.0
1974-12-18,114674.0
1974-12-25,115102.0
1975-01-01,111034.0
1975-01-08,107599.0
1975-01-15,112765.0
1975-01-22,116331.0
1975-01-29,110691.0
1975-02-05,111405.0
1975-02-12,111221.0
1975-02-19,110112.0
1975-02-26,110767.0
1975-03-05,107718.0
1975-03-12,104494.0
1975-03-19,108516.0
1975-03-26,112014.0
1975-04-02,110194.0
1975-04-09,107401.0
1975-04-16,113233.0
1975-04-23,114128.0
1975-04-30,119643.0
1975-05-07,115545.0
1975-05-14,115781.0
1975-05-21,119423.0
1975-05-28,118614.0
1975-06-04,113571.0
1975-06-11,108516.0
1975-06-18,115014.0
1975-06-25,118541.0
1975-07-02,114431.0
1975-07-09,109063.0
1975-07-16,114737.0
1975-07-23,114307.0
1975-07-30,111153.0
1975-08-06,108965.0
1975-08-13,110342.0
1975-08-20,112710.0
1975-08-27,109409.0
1975-09-03,113285.0
1975-09-10,109826.0
1975-09-17,110487.0
1975-09-24,118311.0
1975-10-01,118652.0
1975-10-08,111469.0
1975-10-15,115021.0
1975-10-22,117370.0
1975-10-29,117282.0
1975-11-05,111018.0
1975-11-12,116829.0
1975-11-19,117195.0
1975-11-26,120502.0
1975-12-03,115270.0
1975-12-10,114584.0
1975-12-17,116244.0
1975-12-24,122893.0
1975-12-31,120605.0
1976-01-07,118354.0
1976-01-14,117263.0
1976-01-21,118044.0
1976-01-28,123287.0
1976-02-04,120423.0
1976-02-11,116717.0
1976-02-18,121948.0
1976-02-25,124696.0
1976-03-03,122366.0
1976-03-10,111986.0
1976-03-17,118730.0
1976-03-24,120314.0
1976-03-31,121067.0
1976-04-07,112167.0
1976-04-14,118092.0
1976-04-21,125215.0
1976-04-28,124306.0
1976-05-05,123172.0
1976-05-12,122455.0
1976-05-19,123316.0
1976-05-26,122342.0
1976-06-02,118660.0
1976-06-09,114779.0
1976-06-16,123204.0
1976-06-23,124330.0
1976-06-30,128205.0
1976-07-07,125439.0
1976-07-14,124440.0
1976-07-21,122817.0
1976-07-28,124238.0
1976-08-04,127227.0
1976-08-11,118911.0
1976-08-18,127505.0
1976-08-25,125965.0
1976-09-01,129374.0
1976-09-08,122446.0
1976-09-15,121820.0
1976-09-22,127033.0
1976-09-29,131893.0
1976-10-06,120026.0
1976-10-13,132192.0
1976-10-20,129763.0
1976-10-27,126219.0
1976-11-03,131080.0
1976-11-10,125649.0
1976-11-17,126489.0
1976-11-24,128644.0
1976-12-01,122512.0
1976-12-08,123814.0
1976-12-15,128754.0
1976-12-22,133494.0
1976-12-29,134671.0
1977-01-05,130423.0
1977-01-12,127056.0
1977-01-19,126285.0
1977-01-26,130308.0
1977-02-02,124386.0
1977-02-09,129764.0
1977-02-16,129941.0
1977-02-23,133496.0
1977-03-02,129398.0
1977-03-09,124484.0
1977-03-16,123778.0
1977-03-23,133697.0
1977-03-30,128123.0
1977-04-06,120471.0
1977-04-13,127670.0
1977-04-20,132594.0
1977-04-27,134262.0
1977-05-04,137842.0
1977-05-11,134238.0
1977-05-18,131230.0
1977-05-25,127762.0
1977-06-01,130148.0
1977-06-08,119955.0
1977-06-15,126847.0
1977-06-22,134582.0
1977-06-29,136432.0
1977-07-06,131702.0
1977-07-13,135040.0
1977-07-20,135040.0
1977-07-27,132630.0
1977-08-03,132663.0
1977-08-10,126250.0
1977-08-17,130169.0
1977-08-24,128919.0
1977-08-31,132402.0
1977-09-07,125511.0
1977-09-14,131315.0
1977-09-21,133367.0
1977-09-28,139206.0
1977-10-05,134803.0
1977-10-12,133630.0
1977-10-19,131473.0
1977-10-26,133700.0
1977-11-02,131447.0
1977-11-09,125922.0
1977-11-16,127898.0
1977-11-23,134982.0
1977-11-30,131749.0
1977-12-07,133438.0
1977-12-14,131597.0
1977-12-21,140973.0
1977-12-28,146024.0
1978-01-04,139887.0
1978-01-11,130615.0
1978-01-18,138816.0
1978-01-25,137604.0
1978-02-01,139729.0
1978-02-08,135336.0
1978-02-15,138503.0
1978-02-22,139847.0
1978-03-01,134775.0
1978-03-08,132000.0
1978-03-15,132392.0
1978-03-22,135931.0
1978-03-29,137555.0
1978-04-05,134096.0
1978-04-12,132610.0
1978-04-19,138382.0
1978-04-26,141465.0
1978-05-03,146362.0
1978-05-10,142238.0
1978-05-17,136606.0
1978-05-24,138734.0
1978-05-31,139470.0
1978-06-07,136484.0
1978-06-14,135203.0
1978-06-21,151240.0
1978-06-28,150507.0
1978-07-05,141124.0
1978-07-12,149192.0
1978-07-19,155044.0
1978-07-26,140920.0
1978-08-02,149773.0
1978-08-09,141771.0
1978-08-16,147720.0
1978-08-23,149373.0
1978-08-30,149893.0
1978-09-06,143393.0
1978-09-13,146682.0
1978-09-20,149316.0
1978-09-27,154812.0
1978-10-04,151488.0
1978-10-11,157621.0
1978-10-18,153080.0
1978-10-25,156162.0
1978-11-01,155287.0
1978-11-08,145242.0
1978-11-15,148653.0
1978-11-22,150836.0
1978-11-29,152594.0
1978-12-06,143867.0
1978-12-13,148682.0
1978-12-20,151007.0
1978-12-27,157783.0
1979-01-03,154600.0
1979-01-10,145206.0
1979-01-17,152493.0
1979-01-24,148216.0
1979-01-31,144822.0
1979-02-07,146445.0
1979-02-14,151134.0
1979-02-21,142483.0
1979-02-28,145242.0
1979-03-07,139673.0
1979-03-14,152041.0
1979-03-21,139438.0
1979-03-28,144863.0
1979-04-04,138337.0
1979-04-11,144554.0
1979-04-18,151238.0
1979-04-25,152603.0
1979-05-02,151184.0
1979-05-09,146830.0
1979-05-16,148183.0
1979-05-23,145144.0
1979-05-30,152271.0
1979-06-06,145557.0
1979-06-13,146506.0
1979-06-20,149895.0
1979-06-27,153931.0
1979-07-04,150458.0
1979-07-11,146225.0
1979-07-18,155897.0
1979-07-25,150814.0
1979-08-01,152164.0
1979-08-08,146000.0
1979-08-15,152857.0
1979-08-22,151530.0
1979-08-29,155453.0
1979-09-05,153727.0
1979-09-12,147755.0
1979-09-19,150854.0
1979-09-26,155967.0
1979-10-03,151166.0
1979-10-10,156616.0
1979-10-17,160400.0
1979-10-24,155245.0
1979-10-31,158334.0
1979-11-07,151452.0
1979-11-14,158132.0
1979-11-21,158343.0
1979-11-28,159859.0
1979-12-05,158465.0
1979-12-12,158679.0
1979-12-19,158344.0
1979-12-26,158229.0
1980-01-02,166512.0
1980-01-09,160535.0
1980-01-16,158007.0
1980-01-23,160726.0
1980-01-30,152711.0
1980-02-06,154123.0
1980-02-13,161351.0
1980-02-20,164568.0
1980-02-27,154978.0
1980-03-05,156354.0
1980-03-12,151953.0
1980-03-19,153982.0
1980-03-26,159908.0
1980-04-02,154457.0
1980-04-09,155166.0
1980-04-16,161799.0
1980-04-23,162693.0
1980-04-30,163197.0
1980-05-07,159033.0
1980-05-14,163561.0
1980-05-21,160542.0
1980-05-28,168158.0
1980-06-04,162983.0
1980-06-11,160656.0
1980-06-18,163507.0
1980-06-25,160039.0
1980-07-02,163895.0
1980-07-09,163259.0
1980-07-16,168141.0
1980-07-23,165521.0
1980-07-30,161597.0
1980-08-06,152288.0
1980-08-13,157361.0
1980-08-20,163723.0
1980-08-27,160770.0
1980-09-03,160376.0
1980-09-10,165956.0
1980-09-17,162107.0
1980-09-24,164234.0
1980-10-01,167143.0
1980-10-08,157374.0
1980-10-15,164721.0
1980-10-22,165521.0
1980-10-29,164326.0
1980-11-05,167427.0
1980-11-12,165107.0
1980-11-19,167811.0
1980-11-26,165796.0
1980-12-03,157664.0
1980-12-10,159675.0
1980-12-17,170855.0
1980-12-24,168990.0
1980-12-31,168749.0
1981-01-07,163518.0
1981-01-14,166254.0
1981-01-21,158902.0
1981-01-28,158178.0
1981-02-04,160493.0
1981-02-11,162997.0
1981-02-18,165228.0
1981-02-25,164599.0
1981-03-04,167532.0
1981-03-11,159184.0
1981-03-18,164638.0
1981-03-25,165660.0
1981-04-01,162949.0
1981-04-08,163526.0
1981-04-15,168371.0
1981-04-22,172270.0
1981-04-29,177863.0
1981-05-06,166588.0
1981-05-13,164079.0
1981-05-20,168713.0
1981-05-27,163643.0
1981-06-03,170822.0
1981-06-10,162316.0
1981-06-17,172777.0
1981-06-24,165970.0
1981-07-01,169660.0
1981-07-08,171161.0
1981-07-15,170528.0
1981-07-22,176314.0
1981-07-29,167852.0
1981-08-05,171186.0
1981-08-12,167130.0
1981-08-19,169612.0
1981-08-26,164972.0
1981-09-02,168280.0
1981-09-09,168594.0
1981-09-16,167839.0
1981-09-23,169237.0
1981-09-30,169812.0
1981-10-07,160290.0
1981-10-14,171838.0
1981-10-21,174828.0
1981-10-28,166373.0
1981-11-04,171966.0
1981-11-11,168867.0
1981-11-18,170815.0
1981-11-25,171361.0
1981-12-02,174329.0
1981-12-09,174820.0
1981-12-16,175476.0
1981-12-23,180564.0
1981-12-30,178224.0
